symbol,month,symbol_month,breakout_shape_name,side,symbol_side,entry_time,exit_time,entry_type,entry_reason,side_entry_reason,symbol_month_side,symbol_month_entry_reason,symbol_month_side_entry_reason,exit_reason,entry_price,exit_price,notional,pnl_pct,pnl_bps,pnl_value,pnl_initial_pct,hold_seconds,hold_bucket,mfe_pct,mae_pct,mfe_bps,mae_bps,mfe_300s_pct,mae_300s_pct,mfe_300s_bps,mae_300s_bps,mae_300s_bucket,outcome,signal_start,signal_bar_index,breakout_level,breakout_pre_touch_seconds,breakout_extension_atr,level_to_signal_open_atr,external_event_key,external_touch_time,external_shape_variant,external_context_combo_spec,external_context_model_status,timing_prediction,rf_probability,sizing_multiplier,cost_penalty,roundtrip_cost_atr,speed_300s_atr,eff_300s,touch_extension_atr,pre_touch_seconds,gross_pnl_initial_pct,round_trip_fee_initial_pct,gross_pnl_bps,round_trip_fee_bps
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T08:43:42+00:00,2025-08-13T10:00:09+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,4618.395597587492,4697.838751091035,40170.02183510868,1.720146,152.014614,690.983079,0.610643,4587.0,60m+,2.042579,-0.202572,204.257909,-20.257161,0.003339,-0.202572,0.333898,-20.257161,gt20bps,win,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,0.690983,0.08034,172.014614,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T11:13:47+00:00,2025-08-13T12:13:47+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,4694.718193537249,4690.240827850428,40414.27904931215,-0.09537,-29.537028,-38.543209,-0.119372,3600.0,15-60m,0.006003,-0.543339,0.600263,-54.333895,-0.005709,-0.260254,-0.570851,-26.025404,gt20bps,loss,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,-0.038543,0.080829,-9.537028,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T13:41:28+00:00,2025-08-13T14:41:28+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,4682.094705170176,4694.87711183671,40366.53034232416,0.273006,7.300615,110.203112,0.02947,3600.0,15-60m,0.622906,-1.021865,62.290625,-102.186539,0.360207,-0.386466,36.020749,-38.646602,gt20bps,win,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,0.110203,0.080733,27.300615,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,long,ETHUSDT:long,2025-08-13T14:52:39+00:00,2025-08-13T15:54:06+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-08:long,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:long:SL-Reentry,SL,4653.530761171052,4648.617602916072,40378.31836279598,-0.105579,-30.557915,-42.631086,-0.123388,3687.0,60m+,0.42955,-0.806501,42.955036,-80.650076,0.207136,-0.162689,20.71365,-16.268938,10_to_20bps,loss,2025-08-13 03:00:00+00:00,291.0,4639.0,213.0,0.121065505334006,0.3022633261619147,ETHUSDT|2025-08-13T03:00:00+00:00|2025-08-13T03:03:33+00:00|long,2025-08-13 03:03:33+00:00,,,,fast,0.63,1.26,1.0,0.1,0.3599938043676583,0.9032206007792148,0.0468610327541554,213.0,-0.042631,0.080757,-10.557915,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,short,ETHUSDT:short,2025-08-17T01:07:44+00:00,2025-08-17T02:07:44+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-08:short,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:short:External-NextSecond-Adverse,SL,4400.148922607422,4403.675567079413,40328.96327386878,-0.080148,-28.01483,-32.322978,-0.112981,3600.0,15-60m,0.140198,-0.469555,14.019849,-46.955538,0.046563,-0.175476,4.656263,-17.547576,10_to_20bps,loss,2025-08-17 01:00:00+00:00,385.0,4402.82,463.0,0.014700284482422,0.3748288981242607,ETHUSDT|2025-08-17T01:00:00+00:00|2025-08-17T01:07:43+00:00|short,2025-08-17 01:07:43+00:00,,,,fast,0.65,1.3,1.0,0.1,-0.3856775129020605,0.886049723756906,0.0390964642165171,463.0,-0.032323,0.080658,-8.01483,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,short,ETHUSDT:short,2025-08-19T03:06:28+00:00,2025-08-19T04:09:29+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-08:short,ETHUSDT:2025-08:External-NextSecond-Adverse,ETHUSDT:2025-08:short:External-NextSecond-Adverse,SL,4261.627885742188,4211.051760942358,40283.77091217979,1.186779,98.677947,478.079523,0.397512,3781.0,60m+,1.592299,-0.431106,159.229919,-43.110555,0.080901,-0.348278,8.090124,-34.827839,gt20bps,win,2025-08-19 03:00:00+00:00,435.0,4265.25,387.0,0.0128810413471598,0.3974345789416683,ETHUSDT|2025-08-19T03:00:00+00:00|2025-08-19T03:06:27+00:00|short,2025-08-19 03:06:27+00:00,,,,fast,0.925,1.85,1.0,0.1,-0.4757945343899651,0.8673623188405797,0.0541511911120398,387.0,0.47808,0.080568,118.677947,20.0
ETHUSDT,2025-08,ETHUSDT:2025-08,t3_swing,short,ETHUSDT:short,2025-08-19T05:00:04+00:00,2025-08-19T06:07:06+00:00,SHORT,SL-Reentry,short:SL-Reentry,ETHUSDT:2025-08:short,ETHUSDT:2025-08:SL-Reentry,ETHUSDT:2025-08:short:SL-Reentry,SL,4232.782452392578,4237.275045201267,40442.77570448513,-0.106138,-30.613805,-42.925174,-0.123811,4022.0,60m+,0.318056,-0.416457,31.805623,-41.645665,0.114878,-0.215401,11.487787,-21.540086,gt20bps,loss,2025-08-19 03:00:00+00:00,435.0,4265.25,387.0,0.0128810413471598,0.3974345789416683,ETHUSDT|2025-08-19T03:00:00+00:00|2025-08-19T03:06:27+00:00|short,2025-08-19 03:06:27+00:00,,,,fast,0.925,1.85,1.0,0.1,-0.4757945343899651,0.8673623188405797,0.0541511911120398,387.0,-0.042925,0.080886,-10.613805,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,long,ETHUSDT:long,2025-09-04T08:09:09+00:00,2025-09-04T09:09:09+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-09:long,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:long:External-NextSecond-Adverse,SL,4393.5355136718745,4389.903051045604,40000.0,-0.082677,-28.267744,-33.070975,-0.113071,3600.0,15-60m,-0.034727,-0.640387,-3.472711,-64.038657,-0.034727,-0.28395,-3.472711,-28.395025,gt20bps,loss,2025-09-04 08:00:00+00:00,80.0,4391.99,548.0,0.0640518276751231,0.7289057605633897,ETHUSDT|2025-09-04T08:00:00+00:00|2025-09-04T08:09:08+00:00|long,2025-09-04 08:09:08+00:00,,,,fast,0.39,0.78,1.0,0.1,0.4342899941798891,0.9365885276007346,0.0010185194019597,548.0,-0.033071,0.08,-8.267744,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,long,ETHUSDT:long,2025-09-08T22:01:31+00:00,2025-09-08T23:01:31+00:00,BUY,External-NextSecond-Adverse,long:External-NextSecond-Adverse,ETHUSDT:2025-09:long,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:long:External-NextSecond-Adverse,SL,4332.795197753906,4329.065182666775,39954.77160982552,-0.086088,-28.608796,-34.396249,-0.114306,3600.0,15-60m,-0.006813,-0.581734,-0.68131,-58.173426,-0.006813,-0.32416,-0.68131,-32.41602,gt20bps,loss,2025-09-08 22:00:00+00:00,190.0,4329.72,90.0,0.0265215051438893,0.2409813897341571,ETHUSDT|2025-09-08T22:00:00+00:00|2025-09-08T22:01:30+00:00|long,2025-09-08 22:01:30+00:00,,,,fast,0.65,1.3,1.0,0.1,0.3502133823882133,0.9182050884269314,0.0414930744497967,90.0,-0.034396,0.07991,-8.608796,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,long,ETHUSDT:long,2025-09-08T23:03:42+00:00,2025-09-09T00:03:42+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-09:long,ETHUSDT:2025-09:SL-Reentry,ETHUSDT:2025-09:long:SL-Reentry,SL,4312.742857806646,4309.088375670494,39909.04929308356,-0.084737,-28.473684,-33.817668,-0.113636,3600.0,15-60m,0.171986,-0.37547,17.198564,-37.546994,0.169427,-0.093273,16.942691,-9.327342,5_to_10bps,loss,2025-09-08 22:00:00+00:00,190.0,4329.72,90.0,0.0265215051438893,0.2409813897341571,ETHUSDT|2025-09-08T22:00:00+00:00|2025-09-08T22:01:30+00:00|long,2025-09-08 22:01:30+00:00,,,,fast,0.65,1.3,1.0,0.1,0.3502133823882133,0.9182050884269314,0.0414930744497967,90.0,-0.033818,0.079818,-8.473684,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,long,ETHUSDT:long,2025-09-09T00:19:47+00:00,2025-09-09T01:19:47+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-09:long,ETHUSDT:2025-09:SL-Reentry,ETHUSDT:2025-09:long:SL-Reentry,SL,4301.8183829829,4298.108881466892,39863.59498630276,-0.086231,-28.623101,-34.374781,-0.114102,3600.0,15-60m,0.141371,-0.387941,14.13709,-38.79406,0.087671,-0.074812,8.767132,-7.481221,5_to_10bps,loss,2025-09-08 22:00:00+00:00,190.0,4329.72,90.0,0.0265215051438893,0.2409813897341571,ETHUSDT|2025-09-08T22:00:00+00:00|2025-09-08T22:01:30+00:00|long,2025-09-08 22:01:30+00:00,,,,fast,0.65,1.3,1.0,0.1,0.3502133823882133,0.9182050884269314,0.0414930744497967,90.0,-0.034375,0.079727,-8.623101,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,long,ETHUSDT:long,2025-09-09T01:21:53+00:00,2025-09-09T02:21:53+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-09:long,ETHUSDT:2025-09:SL-Reentry,ETHUSDT:2025-09:long:SL-Reentry,SL,4294.571194304921,4290.857221067699,39817.95419780043,-0.086481,-28.648065,-34.434827,-0.114071,3600.0,15-60m,0.00812,-0.339293,0.81202,-33.929335,-0.015859,-0.222867,-1.585857,-22.286729,gt20bps,loss,2025-09-08 22:00:00+00:00,190.0,4329.72,90.0,0.0265215051438893,0.2409813897341571,ETHUSDT|2025-09-08T22:00:00+00:00|2025-09-08T22:01:30+00:00|long,2025-09-08 22:01:30+00:00,,,,fast,0.65,1.3,1.0,0.1,0.3502133823882133,0.9182050884269314,0.0414930744497967,90.0,-0.034435,0.079636,-8.648065,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,long,ETHUSDT:long,2025-09-09T02:28:23+00:00,2025-09-09T03:35:34+00:00,BUY,SL-Reentry,long:SL-Reentry,ETHUSDT:2025-09:long,ETHUSDT:2025-09:SL-Reentry,ETHUSDT:2025-09:long:SL-Reentry,SL,4287.529571378622,4293.409516921811,39772.32590362948,0.137141,-6.285936,54.544023,-0.025001,4031.0,60m+,0.391846,-0.239288,39.184585,-23.928819,0.061354,-0.115439,6.135433,-11.543928,10_to_20bps,loss,2025-09-08 22:00:00+00:00,190.0,4329.72,90.0,0.0265215051438893,0.2409813897341571,ETHUSDT|2025-09-08T22:00:00+00:00|2025-09-08T22:01:30+00:00|long,2025-09-08 22:01:30+00:00,,,,fast,0.65,1.3,1.0,0.1,0.3502133823882133,0.9182050884269314,0.0414930744497967,90.0,0.054544,0.079545,13.714064,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-19T18:11:12+00:00,2025-09-19T19:11:12+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-09:short,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:short:External-NextSecond-Adverse,SL,4438.779500000001,4442.319891692849,39762.32565200253,-0.07976,-27.976048,-31.714621,-0.11124,3600.0,15-60m,0.069373,-0.509158,6.937278,-50.915759,0.069373,-0.297841,6.937278,-29.784088,gt20bps,loss,2025-09-19 18:00:00+00:00,450.0,4445.64,671.0,0.1170225534827525,0.5259920367285841,ETHUSDT|2025-09-19T18:00:00+00:00|2025-09-19T18:11:11+00:00|short,2025-09-19 18:11:11+00:00,,,,fast,0.455,0.91,1.0,0.1,-0.5439691441860829,0.9357731991093547,0.1485938702456772,671.0,-0.031715,0.079525,-7.976048,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-19T19:30:25+00:00,2025-09-19T20:30:25+00:00,SHORT,SL-Reentry,short:SL-Reentry,ETHUSDT:2025-09:short,ETHUSDT:2025-09:SL-Reentry,ETHUSDT:2025-09:short:SL-Reentry,SL,4460.26875,4448.099817325763,39717.82994327184,0.27283,7.282958,108.36199,0.028926,3600.0,15-60m,0.490303,-0.122223,49.030336,-12.222279,0.050417,-0.063249,5.041693,-6.324941,5_to_10bps,win,2025-09-19 18:00:00+00:00,450.0,4445.64,671.0,0.1170225534827525,0.5259920367285841,ETHUSDT|2025-09-19T18:00:00+00:00|2025-09-19T18:11:11+00:00|short,2025-09-19 18:11:11+00:00,,,,fast,0.455,0.91,1.0,0.1,-0.5439691441860829,0.9357731991093547,0.1485938702456772,671.0,0.108362,0.079436,27.282958,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-24T03:09:48+00:00,2025-09-24T04:11:04+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-09:short,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:short:External-NextSecond-Adverse,SL,4155.930760742188,4121.12286585575,39729.40047539449,0.837548,63.754752,332.752607,0.253294,3676.0,60m+,1.163896,-0.261531,116.389577,-26.153092,-0.050025,-0.23049,-5.002501,-23.049,gt20bps,win,2025-09-24 03:00:00+00:00,555.0,4158.25,587.0,0.0032369224662383,0.3367694133874415,ETHUSDT|2025-09-24T03:00:00+00:00|2025-09-24T03:09:47+00:00|short,2025-09-24 03:09:47+00:00,,,,fast,0.455,0.91,1.0,0.1,-0.4557976770562874,0.9987876216167064,0.0070818562999672,587.0,0.332753,0.079459,83.754752,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-24T05:28:40+00:00,2025-09-24T06:28:40+00:00,SHORT,SL-Reentry,short:SL-Reentry,ETHUSDT:2025-09:short,ETHUSDT:2025-09:SL-Reentry,ETHUSDT:2025-09:short:SL-Reentry,SL,4159.279183349609,4163.201889225245,39830.71799786232,-0.094312,-29.431216,-37.565209,-0.117226,3600.0,15-60m,0.154337,-0.506835,15.433732,-50.683493,0.154337,-0.052913,15.433732,-5.291295,5_to_10bps,loss,2025-09-24 03:00:00+00:00,555.0,4158.25,587.0,0.0032369224662383,0.3367694133874415,ETHUSDT|2025-09-24T03:00:00+00:00|2025-09-24T03:09:47+00:00|short,2025-09-24 03:09:47+00:00,,,,fast,0.455,0.91,1.0,0.1,-0.4557976770562874,0.9987876216167064,0.0070818562999672,587.0,-0.037565,0.079661,-9.431216,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-25T11:11:16+00:00,2025-09-25T12:11:16+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-09:short,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:short:External-NextSecond-Adverse,SL,3994.431716674805,3998.6886996345393,39783.827339892014,-0.106573,-30.657293,-42.398791,-0.121967,3600.0,15-60m,0.076152,-0.546468,7.615161,-54.646805,0.076152,-0.304634,7.615161,-30.46336,gt20bps,loss,2025-09-25 11:00:00+00:00,587.0,4003.86,675.0,0.1494239720597707,0.2189372744183127,ETHUSDT|2025-09-25T11:00:00+00:00|2025-09-25T11:11:15+00:00|short,2025-09-25 11:11:15+00:00,,,,fast,0.455,0.91,1.0,0.1,-0.3877771782620822,0.9389903682290416,0.15951288046439,675.0,-0.042399,0.079568,-10.657293,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-28T00:12:11+00:00,2025-09-28T01:12:11+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-09:short,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:short:External-NextSecond-Adverse,SL,4004.456730957032,4007.396128984549,39735.04076166617,-0.073403,-27.340317,-29.166778,-0.108637,3600.0,15-60m,0.007912,-0.681572,0.791214,-68.157233,-0.050025,-0.250552,-5.002501,-25.055232,gt20bps,loss,2025-09-28 00:00:00+00:00,648.0,4006.55,730.0,0.0427082596408301,0.6319993595734363,ETHUSDT|2025-09-28T00:00:00+00:00|2025-09-28T00:12:10+00:00|short,2025-09-28 00:12:10+00:00,,,,fast,0.46,0.92,1.0,0.1,-0.5549212827235274,1.0,0.0047656562786552,730.0,-0.029167,0.07947,-7.340317,20.0
ETHUSDT,2025-09,ETHUSDT:2025-09,t3_swing,short,ETHUSDT:short,2025-09-28T09:07:22+00:00,2025-09-28T10:07:22+00:00,SHORT,External-NextSecond-Adverse,short:External-NextSecond-Adverse,ETHUSDT:2025-09:short,ETHUSDT:2025-09:External-NextSecond-Adverse,ETHUSDT:2025-09:short:External-NextSecond-Adverse,SL,3993.572283325196,3991.78124010726,39691.586017861264,0.044848,-15.515185,17.800941,-0.061582,3600.0,15-60m,0.215153,-0.266119,21.515331,-26.611933,-0.013467,-0.085831,-1.346724,-8.583084,5_to_10bps,loss,2025-09-28 09:00:00+00:00,657.0,3997.0,441.0,0.0910896750688824,0.3226823547875146,ETHUSDT|2025-09-28T09:00:00+00:00|2025-09-28T09:07:21+00:00|short,2025-09-28 09:07:21+00:00,,,,fast,0.525,1.05,1.0,0.1,-0.6044133565036552,0.9979297111694608,0.0895625418469338,441.0,0.017801,0.079383,4.484815,20.0
